execution_time,alpha,gamma,epsilon,num_obstacles,success_count,failure_count,rewards,steps,visits
1.5858891010284424,0.1,0.1,0.1,0,973,27,"[-235, 15, 89, -55, 35, -136, -40, 49, -154, 60, -136, 44, 98, -154, 96, -145, 5, -118, 99, 91, 37, 49, 86, -118, 79, 75, -109, -109, 75, 69, 94, 95, 66, -145, 83, 27, 71, 98, 85, 98, 88, 67, 94, 99, 97, 61, 48, 88, 37, 95, 90, 89, 76, -5, 100, 12, 97, 61, 98, 39, 97, 84, 98, 97, 63, 93, 98, 98, 97, 34, 33, 98, 79, 86, 22, 69, 83, 93, 81, 98, 96, 90, 24, 70, 95, 96, 77, 99, 92, 98, 97, 87, 83, 55, 98, 83, 47, 25, 95, 81, 99, 65, 98, 81, 91, 98, 93, 92, 40, 85, 94, 64, 84, 98, 98, 83, 75, 47, 84, 75, 99, 99, 98, 98, 79, 92, 90, 90, 96, 100, -1, 97, 45, 3, 91, 93, 67, 100, 97, 92, 98, 98, 48, 95, 90, 97, 84, 64, 98, 97, 73, 69, 90, 84, 74, 99, 99, 71, 85, 90, 97, 78, 93, 88, 83, 96, 79, 92, 77, 74, 75, 94, 98, 98, 92, 72, 91, 99, 93, 99, 94, 97, 98, 87, 96, 99, 91, 97, 12, 92, 94, 97, 57, 81, 94, 86, 97, 95, 72, 89, 96, 95, 91, 59, 93, 93, 53, 87, 85, 83, 93, 99, 86, 95, 94, 91, 84, 97, 99, 98, 89, 96, 96, 83, 95, 86, 100, 92, 85, 92, 86, 93, 90, 94, 90, 94, 98, 92, 94, 84, 97, 94, 88, 79, 96, 97, 95, 95, 99, 99, 94, 96, 88, 92, 94, 90, 96, 98, 94, 98, 98, 98, 95, 87, 84, 91, 92, 95, 91, 95, 97, 97, 90, 88, 98, 95, 89, 98, 81, 88, 85, 98, 84, 88, 86, 91, 97, 92, 88, 95, 85, 98, 96, 85, 98, 98, 95, 96, 84, 97, 86, 89, 87, 98, 95, 99, 96, 87, 95, 96, 95, 98, 90, 88, 87, 87, 97, 88, 93, 95, 96, 87, 98, 87, 97, 98, 88, 97, 95, 96, 98, 89, 86, 89, 95, 100, 95, 98, 96, 90, 91, 92, 86, 96, 97, 98, 96, 98, 96, 95, 98, 95, 87, 79, 96, 95, 96, 92, 97, 90, 86, 98, 98, 97, 89, 97, 90, 91, 98, 94, 89, 95, 95, 89, 98, 84, 94, 94, 92, 90, 89, 89, 91, 91, 86, 92, 99, 79, 85, 95, 99, 98, 98, 90, 93, 83, 96, 90, 97, 92, 91, 90, 97, 97, 90, 94, 89, 98, 100, 99, 98, 87, 99, 91, 98, 86, 96, 97, 99, 93, 98, 98, 92, 88, 93, 98, 94, 96, 91, 97, 96, 94, 98, 96, 98, 83, 89, 98, 97, 93, 100, 91, 98, 95, 85, 92, 98, 95, 98, 97, 96, 98, 92, 96, 98, 97, 90, 98, 97, 98, 95, 95, 99, 97, 90, 94, 95, 87, 94, 89, 96, 100, 96, 98, 92, 97, 95, 91, 95, 89, 93, 94, 97, 97, 95, 96, 97, 85, 98, 98, 98, 94, 96, 98, 99, 96, 98, 97, 96, 90, 100, 94, 95, 96, 91, 94, 97, 95, 97, 95, 97, 98, 96, 96, 99, 98, 89, 89, 90, 95, 99, 97, 96, 92, 98, 100, 95, 95, 96, 98, 100, 89, 98, 95, 98, 92, 94, 93, 98, 99, 96, 93, 96, 96, 95, 98, 99, 94, 92, 98, 92, 90, 96, 97, 95, 95, 92, 95, 88, 90, 96, 91, 90, 94, 93, 96, 91, 100, 90, 95, 99, 96, 98, 90, 89, 97, 93, 95, 94, 94, 99, 99, 94, 98, 93, 97, 89, 99, 95, 89, 93, 95, 94, 95, 99, 92, 90, 95, 97, 94, 97, 98, 88, 94, 99, 96, 97, 93, 96, 91, 98, 87, 95, 98, 92, 95, 96, 85, 94, 95, 92, 95, 99, 90, 93, 96, 96, 99, 90, 99, 97, 98, 99, 97, 92, 90, 98, 98, 92, 95, 95, 91, 90, 94, 95, 98, 98, 95, 85, 86, 97, 95, 93, 92, 95, 89, 93, 93, 99, 89, 93, 100, 96, 88, 97, 94, 95, 96, 93, 95, 95, 97, 89, 97, 99, 97, 94, 92, 91, 90, 94, 97, 97, 95, 93, 100, 92, 100, 96, 89, 98, 92, 93, 95, 94, 99, 98, 100, 100, 96, 100, 98, 82, 97, 100, 97, 97, 94, -100, 55, 98, 95, 98, 98, 98, 98, 96, 95, 96, 95, 93, 31, 95, 95, 96, 99, 46, 96, 97, 93, 96, 99, -100, 78, 98, -100, 99, 94, 95, 13, 97, 91, 96, 92, 99, -100, 97, -100, 94, 95, 95, 95, 98, 98, 96, 94, 97, 96, 93, 98, 94, 93, 96, 98, -100, 99, -100, 96, -100, 92, 95, 95, 93, 94, 95, 71, 96, 99, 95, 93, 91, 95, 100, 96, 94, 98, 95, 98, 97, 95, 89, 95, 100, 98, 91, 96, 97, 100, 91, 91, 98, 100, 96, 98, 89, 92, 96, 95, 88, 89, 95, 95, 96, 93, 98, 94, 94, 95, 86, 88, 95, 97, 100, 97, 90, 95, 96, 94, 97, 95, 92, 100, 88, 90, 98, 93, 94, 94, 90, 97, 98, 94, 91, 93, 97, 94, 95, 99, 97, 97, 94, 93, 97, 93, 93, 97, 87, 91, 95, 99, 94, 96, 93, 89, 91, 94, 94, 84, 93, 96, 89, 97, 95, 95, 94, 91, 97, 87, 94, 93, 95, 98, 90, 93, 96, 94, 94, 97, 93, 92, 98, 93, 94, 88, 89, 94, 98, 98, 96, 94, 96, 91, 95, 94, 92, 98, 90, 93, 98, 97, 94, 98, 89, 97, 95, 98, 95, 97, 100, 96, 94, 89, 88, 93, 92, 96, 94, 99, 99, 92, 90, 94, 94, 94, 97, 87, 95, 90, 95, 90, 94, 100, 98, 93, 100, 95, 98, 94, 100, 96, 88, 100, 96, 95, 98, 98, 96, 92, 94, 90, 95, 93, 98, 95, 94, 89, 98, 94, 93, 96, 99, 93, 91, 98, 97, 98, 92, 95, 91, 98, 93, 100, 93, 94, 89, 73, 98, -109, 100, -100, -100, 84, -109, -100, -100, 97, -100, 97, -100, 96]","[100, 50, 12, 84, 39, 100, 78, 34, 100, 32, 100, 57, 3, 100, 5, 100, 78, 100, 2, 10, 55, 43, 15, 100, 22, 26, 100, 100, 17, 14, 7, 6, 26, 100, 18, 74, 21, 3, 16, 3, 13, 34, 7, 2, 4, 31, 35, 4, 55, 6, 11, 12, 25, 61, 1, 62, 4, 40, 3, 53, 4, 17, 3, 4, 29, 8, 3, 3, 4, 58, 68, 3, 22, 15, 52, 23, 18, 8, 20, 3, 5, 11, 68, 31, 6, 5, 24, 2, 9, 3, 4, 14, 18, 46, 3, 18, 36, 58, 6, 20, 2, 36, 3, 20, 10, 3, 8, 9, 52, 16, 7, 37, 17, 3, 3, 18, 26, 36, 17, 26, 2, 2, 3, 3, 22, 9, 11, 11, 5, 1, 84, 4, 47, 89, 10, 8, 34, 1, 4, 9, 3, 3, 44, 6, 11, 4, 17, 28, 3, 4, 28, 32, 11, 17, 18, 2, 2, 30, 16, 11, 4, 23, 8, 4, 18, 5, 22, 9, 24, 27, 26, 7, 3, 3, 9, 29, 10, 2, 8, 2, 7, 4, 3, 14, 5, 2, 10, 4, 62, 9, 7, 4, 35, 20, 7, 6, 4, 6, 29, 12, 5, 6, 10, 42, 8, 8, 39, 14, 7, 9, 8, 2, 15, 6, 7, 10, 17, 4, 2, 3, 12, 5, 5, 9, 6, 15, 1, 9, 16, 9, 15, 8, 11, 7, 11, 7, 3, 9, 7, 17, 4, 7, 13, 22, 5, 4, 6, 6, 2, 2, 7, 5, 13, 9, 7, 11, 5, 3, 7, 3, 3, 3, 6, 14, 17, 10, 9, 6, 10, 6, 4, 4, 11, 13, 3, 6, 12, 3, 20, 13, 7, 3, 17, 13, 15, 10, 4, 9, 13, 6, 16, 3, 5, 16, 3, 3, 6, 5, 17, 4, 15, 12, 5, 3, 6, 2, 5, 14, 6, 5, 6, 3, 11, 13, 14, 14, 4, 13, 8, 6, 5, 14, 3, 14, 4, 3, 13, 4, 6, 5, 3, 12, 15, 12, 6, 1, 6, 3, 5, 11, 10, 9, 15, 5, 4, 3, 5, 3, 5, 6, 3, 6, 14, 13, 5, 6, 5, 9, 4, 11, 15, 3, 3, 4, 12, 4, 11, 10, 3, 7, 12, 6, 6, 12, 3, 17, 7, 7, 9, 11, 12, 12, 10, 10, 15, 9, 2, 13, 16, 6, 2, 3, 3, 11, 8, 18, 5, 11, 4, 9, 10, 11, 4, 4, 11, 7, 12, 3, 1, 2, 3, 14, 2, 10, 3, 15, 5, 4, 2, 8, 3, 3, 9, 13, 8, 3, 7, 5, 10, 4, 5, 7, 3, 5, 3, 18, 12, 3, 4, 8, 1, 10, 3, 6, 16, 9, 3, 6, 3, 4, 5, 3, 9, 5, 3, 4, 11, 3, 4, 3, 6, 6, 2, 4, 11, 7, 6, 14, 7, 12, 5, 1, 5, 3, 9, 4, 6, 10, 6, 12, 8, 7, 4, 4, 6, 5, 4, 16, 3, 3, 3, 7, 5, 3, 2, 5, 3, 4, 5, 11, 1, 7, 6, 5, 10, 7, 4, 6, 4, 6, 4, 3, 5, 5, 2, 3, 12, 12, 11, 6, 2, 4, 5, 9, 3, 1, 6, 6, 5, 3, 1, 12, 3, 6, 3, 9, 7, 8, 3, 2, 5, 8, 5, 5, 6, 3, 2, 7, 9, 3, 9, 11, 5, 4, 6, 6, 9, 6, 13, 11, 5, 10, 11, 7, 8, 5, 10, 1, 11, 6, 2, 5, 3, 11, 12, 4, 8, 6, 7, 7, 2, 2, 7, 3, 8, 4, 12, 2, 6, 12, 8, 6, 7, 6, 2, 9, 11, 6, 4, 7, 4, 3, 13, 7, 2, 5, 4, 8, 5, 10, 3, 14, 6, 3, 9, 6, 5, 16, 7, 6, 9, 6, 2, 11, 8, 5, 5, 2, 11, 2, 4, 3, 2, 4, 9, 11, 3, 3, 9, 6, 6, 10, 11, 7, 6, 3, 3, 6, 7, 15, 4, 6, 8, 9, 6, 12, 8, 8, 2, 12, 8, 1, 5, 13, 4, 7, 6, 5, 8, 6, 6, 4, 12, 4, 2, 4, 7, 9, 10, 11, 7, 4, 4, 6, 8, 1, 9, 1, 5, 12, 3, 9, 8, 6, 7, 2, 3, 1, 1, 5, 1, 3, 10, 4, 1, 4, 4, 7, 100, 46, 3, 6, 3, 3, 3, 3, 5, 6, 5, 6, 8, 70, 6, 6, 5, 2, 55, 5, 4, 8, 5, 2, 100, 23, 3, 100, 2, 7, 6, 88, 4, 10, 5, 9, 2, 100, 4, 100, 7, 6, 6, 6, 3, 3, 5, 7, 4, 5, 8, 3, 7, 8, 5, 3, 100, 2, 100, 5, 100, 9, 6, 6, 8, 7, 6, 21, 5, 2, 6, 8, 10, 6, 1, 5, 7, 3, 6, 3, 4, 6, 12, 6, 1, 3, 10, 5, 4, 1, 10, 10, 3, 1, 5, 3, 12, 9, 5, 6, 13, 12, 6, 6, 5, 8, 3, 7, 7, 6, 6, 4, 6, 4, 1, 4, 11, 6, 5, 7, 4, 6, 9, 1, 13, 11, 3, 8, 7, 7, 11, 4, 3, 7, 10, 8, 4, 7, 6, 2, 4, 4, 7, 8, 4, 8, 8, 4, 14, 10, 6, 2, 7, 5, 8, 12, 10, 7, 7, 8, 8, 5, 12, 4, 6, 6, 7, 10, 4, 14, 7, 8, 6, 3, 11, 8, 5, 7, 7, 4, 8, 9, 3, 8, 7, 13, 12, 7, 3, 3, 5, 7, 5, 10, 6, 7, 9, 3, 11, 8, 3, 4, 7, 3, 12, 4, 6, 3, 6, 4, 1, 5, 7, 12, 13, 8, 9, 5, 7, 2, 2, 9, 11, 7, 7, 7, 4, 14, 6, 11, 6, 11, 7, 1, 3, 8, 1, 6, 3, 7, 1, 5, 13, 1, 5, 6, 3, 3, 5, 9, 7, 11, 6, 8, 3, 6, 7, 12, 3, 7, 8, 5, 2, 8, 10, 3, 4, 3, 9, 6, 10, 3, 8, 1, 8, 7, 12, 19, 3, 100, 1, 100, 100, 8, 100, 100, 100, 4, 100, 4, 100, 5]","{(0, 0): 132, (0, 1): 268, (0, 2): 499, (0, 3): 553, (0, 4): 430, (0, 5): 248, (1, 0): 283, (1, 1): 1034, (1, 2): 932, (1, 3): 443, (1, 4): 542, (1, 5): 286, (2, 0): 194, (2, 1): 276, (2, 2): 0, (2, 3): 0, (2, 4): 234, (2, 5): 370, (3, 0): 184, (3, 1): 276, (3, 2): 0, (3, 3): 0, (3, 4): 138, (3, 5): 405, (4, 0): 153, (4, 1): 331, (4, 2): 304, (4, 3): 296, (4, 4): 534, (4, 5): 965, (5, 0): 112, (5, 1): 162, (5, 2): 127, (5, 3): 83, (5, 4): 47, (5, 5): 0}"
1.9160683155059814,0.5,0.1,0.1,0,923,77,"[-352, 45, -271, 15, 100, 82, 78, -32, 94, 28, 98, 71, 100, 97, 5, 82, 71, 60, 72, 76, 66, 97, 93, 100, 93, 98, 92, 99, 97, 97, 56, 83, 99, 79, 65, 97, 92, 98, 85, 96, 99, 93, 95, 98, 97, 93, 97, 95, 96, 97, 54, 96, 94, 100, 88, 100, 100, 62, 99, 95, 98, 94, 98, 96, 95, 97, 95, 94, 98, 97, 89, 97, 93, 96, 91, 99, 100, 94, 88, 98, 100, 93, 88, 87, 94, 96, 82, 93, 93, 97, 98, 94, 98, 98, 98, 87, 96, 93, 97, 86, 90, 96, 94, 97, 80, 99, 99, 97, 98, 97, 98, 58, 93, 97, 90, 98, 95, 88, 95, 97, 100, 99, 95, 96, 96, 99, 98, 99, 9, 97, 99, 91, 93, 95, 96, 99, 95, 95, 97, 98, 100, 96, 98, 98, 95, 96, 98, 94, 98, 89, 96, 94, 98, 97, 100, 96, 96, 97, 98, 95, 96, 93, 95, 96, 94, 99, 90, 98, 96, 97, 98, 97, 91, 96, 100, 93, 95, 83, 90, 92, 90, 92, 95, 90, 100, 91, 89, 88, 100, 93, 97, 91, 95, 94, 99, 94, 97, 100, 92, 96, 97, 99, 94, 95, 95, 100, 94, 99, 99, 92, 94, 98, 97, 88, 80, 96, 99, 96, 95, 93, 95, 99, 100, 96, 98, 92, 84, 98, 96, 100, 95, 95, 56, 88, -100, -109, 99, 98, -109, -100, 97, 97, 98, 100, -109, 98, 56, 94, 88, 59, 92, -100, -100, -100, 93, 93, -100, 11, 98, 86, 84, 94, 98, 97, 90, 98, 95, 95, 97, 90, 93, 98, 100, 92, 16, 98, 88, 83, 99, 99, 95, 98, 88, 99, 69, 85, 97, 98, 93, 96, 98, 94, 98, 100, 99, 89, 89, 94, 95, -100, 84, 98, 97, 98, 97, 89, 95, 93, 93, 98, 95, 97, 89, 98, 40, 66, 88, 89, 86, 88, 94, 97, 90, 100, 92, 96, 97, 91, 94, 90, 97, 98, 97, 91, 89, 93, 95, 92, 95, 97, 96, 88, 89, 85, 90, 93, 95, 92, 95, 97, 99, 95, 89, 99, 98, 88, 91, 98, 94, 99, 89, 94, 90, 100, 100, 90, 97, 97, 93, 95, 94, 96, 89, 92, 100, 98, 90, 93, 98, 93, 99, 92, 94, 97, 99, 98, 90, 97, 100, 97, 88, 92, 89, 90, 89, 98, 91, 93, 100, 96, 99, 98, 90, 95, 89, 99, 97, 95, 100, 89, 95, 91, 99, 97, 97, 89, 100, 96, 97, 95, 96, 99, 89, 95, 98, 94, 96, 96, 96, 99, 94, 92, 95, 95, 98, 94, 90, 95, 95, 96, 97, 88, 96, 89, 96, 98, 95, 99, 99, 98, 92, 99, 88, 97, 95, 91, 98, 95, 94, 99, 95, 89, 100, 95, 97, 96, 100, 95, 99, 92, 94, 96, 96, 94, 99, 97, 96, 89, 92, 100, 98, 92, 93, 93, 95, 96, 90, 96, 97, 91, 95, 95, 95, 90, 93, 88, 94, 98, 98, 98, 88, 97, 100, 92, 98, 96, 98, 95, 78, 100, -100, 96, 95, 97, 95, 85, 98, 95, 95, 95, 14, 95, -100, 97, -100, 95, -100, 94, -100, 97, -100, 95, 94, 99, 98, 98, 96, 95, -100, -100, 95, 99, 99, -3, 95, 91, 89, 98, 100, 96, 95, 90, 99, 89, 100, 90, 99, 95, 96, 95, 97, 98, 98, 100, 95, 88, 100, 94, 93, 95, 95, 98, 94, 100, 92, 93, 95, 92, 95, 95, 93, 98, 100, 96, 97, 96, 90, 98, 98, 95, 90, 100, 95, 99, 94, 95, 93, 95, 96, 90, 95, 90, 90, 95, 100, 98, 96, 98, 100, 95, 88, 96, 100, 95, 94, 98, 88, 95, 96, 92, 99, 95, 91, 96, 94, 97, 100, 90, 97, 100, 99, 99, 99, 95, 90, 97, 84, 94, 91, 97, 98, 88, 95, 94, 99, 98, 90, 95, 100, 96, 98, 97, 90, 98, 96, 99, 100, 94, 89, 98, 97, 95, 98, 88, 95, 99, 95, 88, 88, 91, 96, 97, 96, 88, 91, 100, 90, 88, 90, 90, 99, 95, 100, 95, 92, 98, 94, 95, 92, 88, 96, 99, 94, 95, 96, 88, 82, 97, 95, 98, -100, -109, 37, 99, 95, -100, 37, 96, 98, 84, -100, -100, -100, -100, -100, 99, 97, 95, 97, 98, 13, 94, -100, -109, 95, 98, 97, 96, -100, 98, 97, 96, 97, -100, 63, 99, 96, 96, -100, 95, 97, -100, 98, -100, 98, -109, 98, 96, 97, -109, -100, 98, -100, 97, -100, 98, 95, -100, 96, -100, 95, 98, 100, 98, 99, 100, 96, -100, -109, 97, -100, -100, 99, 99, 99, 97, -100, 96, 98, 99, 95, 99, 99, -100, 99, -109, -100, -109, -100, 96, 98, 95, 96, 95, -100, 99, 95, 96, 96, 99, 98, 100, -100, 95, 95, 94, 95, -100, 96, 96, 11, 98, 96, 95, 96, 99, 96, -100, -109, 100, -100, 98, 98, -100, -100, 97, 98, -100, -100, 100, 99, 95, 95, 99, 99, -100, -100, -100, 96, 99, 96, -100, -100, 100, -100, -109, -100, -109, -100, 97, -100, 96, 99, 98, 98, 97, 97, 99, -109, -100, 97, -100, 100, 86, 95, -100, 48, 96, 95, 93, 98, 94, 97, 95, 97, 94, 97, 99, 97, 95, 92, 99, 86, 97, 99, 95, 89, 98, 97, 99, 96, 99, 92, 99, 90, 89, 91, 100, 97, 97, 95, 95, 88, 92, 92, 96, 87, 95, 90, 94, 100, 97, 92, 100, 86, 91, 98, 96, 95, 95, 92, 90, 87, 97, 87, 100, 100, 95, 95, 91, 95, 87, 88, 92, 89, 90, 95, 99, 98, 97, 95, 95, 91, 88, 98, 98, 89, 100, 96, 86, 98, 99, 87, 97, 99, 91, 95, 90, 97, 95, 100, 94, 93, 95, 98, 100, 96, 89, 98, 100, 97, 98, 87, 99, 99, 92, 98, 98, 95, 92, 86, 96, 93, 100, 86, 96, 97, 96, 95, 86, 96, 98, 95, 95, 90, 96, 96, 100, 98, 99]","[100, 20, 100, 59, 1, 19, 23, 88, 7, 73, 3, 21, 1, 4, 69, 19, 30, 32, 29, 25, 26, 4, 8, 1, 8, 3, 9, 2, 4, 4, 27, 18, 2, 22, 27, 4, 9, 3, 16, 5, 2, 8, 6, 3, 4, 8, 4, 6, 5, 4, 38, 5, 7, 1, 13, 1, 1, 21, 2, 6, 3, 7, 3, 5, 6, 4, 6, 7, 3, 4, 12, 4, 8, 5, 10, 2, 1, 7, 13, 3, 1, 8, 13, 14, 7, 5, 10, 8, 8, 4, 3, 7, 3, 3, 3, 14, 5, 8, 4, 15, 11, 5, 7, 4, 12, 2, 2, 4, 3, 4, 3, 34, 8, 4, 11, 3, 6, 13, 6, 4, 1, 2, 6, 5, 5, 2, 3, 2, 74, 4, 2, 10, 8, 6, 5, 2, 6, 6, 4, 3, 1, 5, 3, 3, 6, 5, 3, 7, 3, 12, 5, 7, 3, 4, 1, 5, 5, 4, 3, 6, 5, 8, 6, 5, 7, 2, 11, 3, 5, 4, 3, 4, 10, 5, 1, 8, 6, 9, 11, 9, 11, 9, 6, 11, 1, 10, 12, 4, 1, 8, 4, 10, 6, 7, 2, 7, 4, 1, 9, 5, 4, 2, 7, 6, 6, 1, 7, 2, 2, 9, 7, 3, 4, 13, 12, 5, 2, 5, 6, 8, 6, 2, 1, 5, 3, 9, 8, 3, 5, 1, 6, 6, 45, 13, 100, 100, 2, 3, 100, 100, 4, 4, 3, 1, 100, 3, 36, 7, 4, 42, 9, 100, 100, 100, 8, 8, 100, 81, 3, 15, 17, 7, 3, 4, 11, 3, 6, 6, 4, 11, 8, 3, 1, 9, 67, 3, 13, 18, 2, 2, 6, 3, 13, 2, 32, 16, 4, 3, 8, 5, 3, 7, 3, 1, 2, 12, 12, 7, 6, 100, 17, 3, 4, 3, 4, 12, 6, 8, 8, 3, 6, 4, 12, 3, 61, 26, 13, 12, 15, 13, 7, 4, 11, 1, 9, 5, 4, 10, 7, 11, 4, 3, 4, 10, 12, 8, 6, 9, 6, 4, 5, 13, 12, 16, 11, 8, 6, 9, 6, 4, 2, 6, 12, 2, 3, 13, 10, 3, 7, 2, 12, 7, 11, 1, 1, 11, 4, 4, 8, 6, 7, 5, 12, 9, 1, 3, 11, 8, 3, 8, 2, 9, 7, 4, 2, 3, 11, 4, 1, 4, 13, 9, 12, 11, 12, 3, 10, 8, 1, 5, 2, 3, 11, 6, 12, 2, 4, 6, 1, 12, 6, 10, 2, 4, 4, 12, 1, 5, 4, 6, 5, 2, 12, 6, 3, 7, 5, 5, 5, 2, 7, 9, 6, 6, 3, 7, 11, 6, 6, 5, 4, 13, 5, 12, 5, 3, 6, 2, 2, 3, 9, 2, 13, 4, 6, 10, 3, 6, 7, 2, 6, 12, 1, 6, 4, 5, 1, 6, 2, 9, 7, 5, 5, 7, 2, 4, 5, 12, 9, 1, 3, 9, 8, 8, 6, 5, 11, 5, 4, 10, 6, 6, 6, 11, 8, 13, 7, 3, 3, 3, 13, 4, 1, 9, 3, 5, 3, 6, 14, 1, 100, 5, 6, 4, 6, 7, 3, 6, 6, 6, 87, 6, 100, 4, 100, 6, 100, 7, 100, 4, 100, 6, 7, 2, 3, 3, 5, 6, 100, 100, 6, 2, 2, 95, 6, 10, 12, 3, 1, 5, 6, 11, 2, 12, 1, 11, 2, 6, 5, 6, 4, 3, 3, 1, 6, 13, 1, 7, 8, 6, 6, 3, 7, 1, 9, 8, 6, 9, 6, 6, 8, 3, 1, 5, 4, 5, 11, 3, 3, 6, 11, 1, 6, 2, 7, 6, 8, 6, 5, 11, 6, 11, 11, 6, 1, 3, 5, 3, 1, 6, 13, 5, 1, 6, 7, 3, 13, 6, 5, 9, 2, 6, 10, 5, 7, 4, 1, 11, 4, 1, 2, 2, 2, 6, 11, 4, 8, 7, 10, 4, 3, 13, 6, 7, 2, 3, 11, 6, 1, 5, 3, 4, 11, 3, 5, 2, 1, 7, 12, 3, 4, 6, 3, 13, 6, 2, 6, 13, 13, 10, 5, 4, 5, 13, 10, 1, 11, 13, 11, 11, 2, 6, 1, 6, 9, 3, 7, 6, 9, 13, 5, 2, 7, 6, 5, 13, 10, 4, 6, 3, 100, 100, 64, 2, 6, 100, 64, 5, 3, 17, 100, 100, 100, 100, 100, 2, 4, 6, 4, 3, 79, 7, 100, 100, 6, 3, 4, 5, 100, 3, 4, 5, 4, 100, 38, 2, 5, 5, 100, 6, 4, 100, 3, 100, 3, 100, 3, 5, 4, 100, 100, 3, 100, 4, 100, 3, 6, 100, 5, 100, 6, 3, 1, 3, 2, 1, 5, 100, 100, 4, 100, 100, 2, 2, 2, 4, 100, 5, 3, 2, 6, 2, 2, 100, 2, 100, 100, 100, 100, 5, 3, 6, 5, 6, 100, 2, 6, 5, 5, 2, 3, 1, 100, 6, 6, 7, 6, 100, 5, 5, 90, 3, 5, 6, 5, 2, 5, 100, 100, 1, 100, 3, 3, 100, 100, 4, 3, 100, 100, 1, 2, 6, 6, 2, 2, 100, 100, 100, 5, 2, 5, 100, 100, 1, 100, 100, 100, 100, 100, 4, 100, 5, 2, 3, 3, 4, 4, 2, 100, 100, 4, 100, 1, 15, 6, 100, 53, 5, 6, 8, 3, 7, 4, 6, 4, 7, 4, 2, 4, 6, 9, 2, 15, 4, 2, 6, 12, 3, 4, 2, 5, 2, 9, 2, 11, 12, 10, 1, 4, 4, 6, 6, 13, 9, 9, 5, 14, 6, 11, 7, 1, 4, 9, 1, 15, 10, 3, 5, 6, 6, 9, 11, 14, 4, 14, 1, 1, 6, 6, 10, 6, 14, 13, 9, 12, 11, 6, 2, 3, 4, 6, 6, 10, 13, 3, 3, 12, 1, 5, 15, 3, 2, 14, 4, 2, 10, 6, 11, 4, 6, 1, 7, 8, 6, 3, 1, 5, 12, 3, 1, 4, 3, 14, 2, 2, 9, 3, 3, 6, 9, 15, 5, 8, 1, 15, 5, 4, 5, 6, 15, 5, 3, 6, 6, 11, 5, 5, 1, 3, 2]","{(0, 0): 76, (0, 1): 717, (0, 2): 722, (0, 3): 453, (0, 4): 155, (0, 5): 13, (1, 0): 1016, (1, 1): 2438, (1, 2): 165, (1, 3): 302, (1, 4): 474, (1, 5): 61, (2, 0): 781, (2, 1): 1533, (2, 2): 0, (2, 3): 0, (2, 4): 209, (2, 5): 255, (3, 0): 592, (3, 1): 371, (3, 2): 0, (3, 3): 0, (3, 4): 71, (3, 5): 296, (4, 0): 202, (4, 1): 409, (4, 2): 287, (4, 3): 164, (4, 4): 253, (4, 5): 313, (5, 0): 110, (5, 1): 191, (5, 2): 220, (5, 3): 271, (5, 4): 560, (5, 5): 0}"
